courier_id,vehicle,on_lat,on_lng,on_time,off_time
1,bicycle,10.93273522460975,-74.77025359869003,00:00:01.005228,01:49:00.722873
2,motorcycle,11.005598319056112,-74.8168757557869,00:00:01.005243,17:39:05.531702
3,motorcycle,10.961187469623331,-74.79871720075607,00:00:01.005250,23:54:00.783530
4,bicycle,10.99273714389362,-74.80896323919296,00:00:01.005257,23:58:00.811369
5,car,10.955603478909303,-74.82813566923141,00:00:01.005263,23:58:00.811851
6,walking,10.962748857857484,-74.80655997991562,00:00:01.005270,22:51:01.091625
7,motorcycle,11.005654082921616,-74.81695622205734,00:00:01.005276,23:58:00.811320
8,bicycle,11.004399395947736,-74.80878621339798,00:00:01.005283,14:11:07.735244
9,motorcycle,11.008835157976584,-74.82678920030594,00:00:01.005290,23:33:00.759486
10,bicycle,10.995406205274406,-74.79762822389603,00:00:01.005296,23:13:01.020720
11,motorcycle,10.978933052459858,-74.81456369161606,00:00:01.005302,19:53:06.920000
12,bicycle,10.977141004600206,-74.80244010686874,00:00:01.005309,00:43:00.866673
13,motorcycle,10.992724470287826,-74.80899006128311,00:00:01.005315,23:58:00.811872
14,motorcycle,10.983622286604636,-74.81254130601883,00:00:01.005321,23:55:00.930720
15,motorcycle,10.972664687032813,-74.81652170419693,00:00:01.005328,16:53:04.702204
16,motorcycle,11.000237383804103,-74.83671873807907,00:00:01.005334,23:57:00.618529
17,bicycle,10.994823219407756,-74.81601744890213,00:00:01.005340,08:43:01.509535
18,bicycle,11.009570227112796,-74.83334451913834,00:00:01.005346,01:18:00.696856
19,motorcycle,10.993193393702306,-74.80844289064407,00:00:01.005353,21:36:03.125167
20,car,10.977001594936446,-74.79169517755508,00:00:01.005359,07:07:00.628032
21,bicycle,10.929653003679997,-74.80938702821732,00:00:01.005365,22:58:01.079196
22,bicycle,10.972700173129049,-74.78503257036209,00:00:01.005372,23:13:01.019923
23,motorcycle,10.96871559146657,-74.83138114213943,00:00:01.005378,22:31:01.409057
24,motorcycle,11.0057605412103,-74.81700450181961,00:00:01.005384,23:58:00.811644
25,motorcycle,11.004320819591804,-74.80826050043106,00:00:01.005390,23:58:00.811253
26,motorcycle,10.993545719943448,-74.81022387742996,00:00:01.005397,23:05:00.804767
27,motorcycle,11.004982381814392,-74.82697695493698,00:00:01.005403,23:58:00.811569
28,motorcycle,10.91731905051865,-74.80674237012863,00:00:01.005410,23:58:00.811453
29,motorcycle,10.932377828926285,-74.82993811368942,00:00:01.005416,23:58:00.811471
30,motorcycle,11.014637134710306,-74.82702523469925,00:00:01.005422,23:58:00.811591
31,motorcycle,10.98254249539076,-74.83208388090134,00:00:01.005428,16:06:06.512244
32,motorcycle,10.962695628713142,-74.80016559362411,00:00:01.005435,22:34:01.888173
33,motorcycle,10.99089440161078,-74.78551536798477,00:00:01.005441,22:27:01.537508
34,motorcycle,10.94446337941401,-74.80113118886948,00:00:01.005447,20:02:07.182989
35,bicycle,11.00871095663978,-74.8269447684288,00:00:01.005453,23:33:00.759641
36,motorcycle,10.958870734483687,-74.8166772723198,00:00:01.005460,21:36:03.123886
37,motorcycle,10.984261036336797,-74.79741901159286,00:00:01.005466,23:58:00.811763
38,motorcycle,11.031754106699331,-74.86113220453262,00:00:01.005472,21:30:04.114782
39,bicycle,10.851228731010046,-74.77119237184525,00:00:01.005478,23:58:00.811293
40,car,11.01463459998915,-74.82702523469925,00:00:01.005484,23:00:01.108486
41,bicycle,10.93560959840444,-74.77199703454971,00:00:01.005491,23:00:01.107309
42,bicycle,10.958604588761965,-74.80826050043106,00:00:01.005497,23:58:00.811916
43,motorcycle,10.966370974394174,-74.81218725442886,00:00:01.005503,23:10:01.485304
44,bicycle,11.00864505388963,-74.82153207063675,00:00:01.005509,22:29:01.009163
45,bicycle,11.005271340026551,-74.82616692781448,00:00:01.005515,23:58:00.811693
46,motorcycle,11.017970293034844,-74.86097663640976,00:00:01.005522,23:55:00.931498
47,motorcycle,10.973376943678597,-74.80476289987564,00:00:01.005528,21:34:04.934350
48,bicycle,11.002977417377352,-74.80968743562698,00:00:01.005534,23:20:01.124699
49,motorcycle,11.002333598202874,-74.82773333787918,00:00:01.005540,23:58:00.811185
50,motorcycle,10.94755066978609,-74.83044236898422,00:00:01.005546,21:29:03.004872
51,motorcycle,11.01761543207254,-74.81358736753464,00:00:01.005552,15:51:04.658815
52,motorcycle,10.886760452221658,-74.81365710496902,00:00:01.005559,23:13:01.020100
53,bicycle,10.924271790658716,-74.77346152067184,00:00:01.005565,03:21:00.455492
54,bicycle,10.91766123787516,-74.80513840913773,00:00:01.005571,22:04:01.743078
55,car,11.010629740557398,-74.83694404363632,00:00:01.005577,22:49:00.967469
56,motorcycle,10.984162182211575,-74.79741364717484,00:00:01.005583,23:35:00.908972
57,motorcycle,11.00483790270831,-74.79976326227188,00:00:01.005589,23:39:00.748647
58,motorcycle,10.9596742410912,-74.80761140584946,00:00:01.005595,19:56:10.859168
59,motorcycle,11.007689464012564,-74.82042163610458,00:00:01.005602,21:36:03.127031
60,motorcycle,10.754176792540116,-74.7517141699791,00:00:01.005609,13:06:06.994913
61,motorcycle,10.851550640597289,-74.77082759141922,00:00:01.005615,00:12:00.838611
62,motorcycle,11.00769453345488,-74.820496737957,00:00:01.005621,14:58:05.393026
63,motorcycle,10.99162440130467,-74.81084078550339,00:00:01.005627,23:58:00.811267
