courier_id,vehicle,on_lat,on_lng,on_time,off_time
1,motorcycle,4.643709285394756,-74.05737072229385,00:00:03.238253,23:55:02.683632
2,bicycle,4.663267193860214,-74.11743611097336,00:00:03.238264,23:15:03.922784
3,motorcycle,4.591864098801629,-74.22785729169846,00:00:03.238270,18:24:29.046412
4,motorcycle,4.722564460661786,-74.1299244761467,00:00:03.238275,23:10:03.984553
5,bicycle,4.728460222078404,-74.06842678785324,00:00:03.238279,22:57:04.341748
6,bicycle,4.729197825935778,-74.06819611787796,00:00:03.238284,23:18:03.893187
7,motorcycle,4.741841015078556,-74.26966220140457,00:00:03.238289,01:51:01.837414
8,motorcycle,4.679309444077667,-74.05476361513138,00:00:03.238294,22:07:07.981635
9,motorcycle,4.593230313506517,-74.10145550966263,00:00:03.238299,22:34:04.267770
10,motorcycle,4.592692952620737,-74.15586143732071,00:00:03.238304,23:58:02.685503
11,motorcycle,4.589387676228959,-74.16153699159622,00:00:03.238309,02:01:01.745295
12,bicycle,4.685200136051968,-74.03598815202713,00:00:03.238314,23:58:02.685811
13,motorcycle,4.610114091148873,-74.07641440629959,00:00:03.238318,23:58:02.684787
14,motorcycle,4.729134457906788,-74.06835168600082,00:00:03.238323,22:46:04.287681
15,motorcycle,4.613181103751678,-74.17169719934464,00:00:03.238328,01:31:02.538069
16,bicycle,4.608033085077061,-74.12380903959274,00:00:03.238332,23:58:02.687201
17,car,4.752818892419661,-74.09138649702072,00:00:03.238337,19:12:26.969536
18,walking,4.642254355449289,-74.07571166753769,00:00:03.238342,22:41:05.179753
19,bicycle,4.715882935685769,-74.05350834131241,00:00:03.238347,16:02:30.349469
20,motorcycle,4.679755555001712,-74.0798208117485,00:00:03.238351,20:01:20.401970
21,bicycle,4.737420461376672,-74.02168661355972,00:00:03.238356,21:58:06.505802
22,bicycle,4.742173063550432,-74.06701058149338,00:00:03.238361,23:09:03.437348
23,motorcycle,4.526610237275612,-74.11483973264694,00:00:03.238366,17:57:26.639516
24,motorcycle,4.6524236567405595,-74.0533259510994,00:00:03.238370,20:15:21.251251
25,bicycle,4.670138822923185,-74.07571166753769,00:00:03.238375,21:47:07.167999
26,motorcycle,4.663269728581376,-74.11733418703079,00:00:03.238380,18:37:24.433585
27,bicycle,4.709994778432623,-74.0485355257988,00:00:03.238384,20:11:19.842296
28,walking,4.734898413823132,-74.09492164850235,00:00:03.238389,22:03:07.131551
29,bicycle,4.729220638426206,-74.0682765841484,00:00:03.238394,22:46:04.280290
30,motorcycle,4.741602751289584,-74.04629856348038,00:00:03.238399,23:54:02.787787
31,motorcycle,4.658081154368205,-74.06520277261734,00:00:03.238404,23:14:03.654224
32,motorcycle,4.625725438769244,-74.16817277669907,00:00:03.238408,22:05:08.016023
33,motorcycle,4.669330246873351,-74.10888522863388,00:00:03.238413,19:39:26.934457
34,walking,4.756702085235766,-74.03244227170944,00:00:03.238418,23:58:02.685178
35,car,4.744378270959054,-74.12957578897476,00:00:03.238423,11:00:17.246024
36,motorcycle,4.592538334630014,-74.15583461523056,00:00:03.238427,01:44:02.163376
37,motorcycle,4.626354049616758,-74.07990664243698,00:00:03.238432,23:58:02.688240
38,motorcycle,4.6771118408325165,-74.04996246099472,00:00:03.238437,23:58:02.688171
39,motorcycle,4.721885155391085,-74.04831558465958,00:00:03.238442,17:34:29.640517
